iso2,year,age,sex,cases
SK,1985,65+,Male,0.0
SK,1986,0-14,Female,0.0
SK,1986,0-14,Male,0.0
SK,1986,15-24,Female,0.0
SK,1986,15-24,Male,0.0
SK,1986,25-34,Female,0.0
SK,1986,25-34,Male,0.0
SK,1986,35-44,Female,0.0
SK,1986,35-44,Male,0.0
SK,1986,45-54,Female,0.0
SK,1986,45-54,Male,0.0
SK,1986,55-64,Female,0.0
SK,1986,55-64,Male,0.0
SK,1986,65+,Female,0.0
SK,1986,65+,Male,0.0
SK,1987,0-14,Female,0.0
SK,1987,0-14,Male,0.0
SK,1987,15-24,Female,0.0
SK,1987,15-24,Male,0.0
SK,1987,25-34,Female,0.0
SK,1987,25-34,Male,0.0
SK,1987,35-44,Female,0.0
SK,1987,35-44,Male,0.0
SK,1987,45-54,Female,0.0
SK,1987,45-54,Male,0.0
SK,1987,55-64,Female,0.0
SK,1987,55-64,Male,0.0
SK,1987,65+,Female,0.0
SK,1987,65+,Male,0.0
SK,1988,0-14,Female,0.0
SK,1988,0-14,Male,0.0
SK,1988,15-24,Female,0.0
SK,1988,15-24,Male,0.0
SK,1988,25-34,Female,0.0
SK,1988,25-34,Male,0.0
SK,1988,35-44,Female,0.0
SK,1988,35-44,Male,0.0
SK,1988,45-54,Female,0.0
SK,1988,45-54,Male,0.0
SK,1988,55-64,Female,0.0
SK,1988,55-64,Male,0.0
SK,1988,65+,Female,0.0
SK,1988,65+,Male,0.0
SK,1989,0-14,Female,0.0
SK,1989,0-14,Male,0.0
SK,1989,15-24,Female,0.0
SK,1989,15-24,Male,0.0
SK,1989,25-34,Female,0.0
SK,1989,25-34,Male,0.0
SK,1989,35-44,Female,0.0
SK,1989,35-44,Male,0.0
SK,1989,45-54,Female,0.0
SK,1989,45-54,Male,0.0
SK,1989,55-64,Female,0.0
SK,1989,55-64,Male,0.0
SK,1989,65+,Female,0.0
SK,1989,65+,Male,0.0
SK,1990,0-14,Female,0.0
SK,1990,0-14,Male,0.0
SK,1990,15-24,Female,0.0
SK,1990,15-24,Male,0.0
SK,1990,25-34,Female,0.0
SK,1990,25-34,Male,0.0
SK,1990,35-44,Female,0.0
SK,1990,35-44,Male,0.0
SK,1990,45-54,Female,0.0
SK,1990,45-54,Male,0.0
SK,1990,55-64,Female,0.0
SK,1990,55-64,Male,0.0
SK,1990,65+,Female,0.0
SK,1990,65+,Male,0.0
SK,1991,0-14,Female,0.0
SK,1991,0-14,Male,0.0
SK,1991,15-24,Female,0.0
SK,1991,15-24,Male,0.0
SK,1991,25-34,Female,0.0
SK,1991,25-34,Male,0.0
SK,1991,35-44,Female,0.0
SK,1991,35-44,Male,0.0
SK,1991,45-54,Female,0.0
SK,1991,45-54,Male,0.0
SK,1991,55-64,Female,0.0
SK,1991,55-64,Male,0.0
SK,1991,65+,Female,0.0
SK,1991,65+,Male,0.0
SK,1992,0-14,Female,0.0
SK,1992,0-14,Male,0.0
SK,1992,15-24,Female,0.0
SK,1992,15-24,Male,0.0
SK,1992,25-34,Female,0.0
SK,1992,25-34,Male,0.0
SK,1992,35-44,Female,0.0
SK,1992,35-44,Male,0.0
SK,1992,45-54,Female,0.0
SK,1992,45-54,Male,0.0
SK,1992,55-64,Female,0.0
SK,1992,55-64,Male,0.0
SK,1992,65+,Female,0.0
SK,1992,65+,Male,0.0
SK,1993,0-14,Female,0.0
SK,1993,0-14,Male,0.0
SK,1993,15-24,Female,0.0
SK,1993,15-24,Male,0.0
SK,1993,25-34,Female,0.0
SK,1993,25-34,Male,0.0
SK,1993,35-44,Female,0.0
SK,1993,35-44,Male,0.0
SK,1993,45-54,Female,0.0
SK,1993,45-54,Male,0.0
SK,1993,55-64,Female,0.0
SK,1993,55-64,Male,0.0
SK,1993,65+,Female,0.0
SK,1993,65+,Male,0.0
SK,1994,0-14,Female,0.0
SK,1994,0-14,Male,0.0
SK,1994,15-24,Female,0.0
SK,1994,15-24,Male,0.0
SK,1994,25-34,Female,0.0
SK,1994,25-34,Male,0.0
SK,1994,35-44,Female,0.0
SK,1994,35-44,Male,0.0
SK,1994,45-54,Female,0.0
SK,1994,45-54,Male,0.0
SK,1994,55-64,Female,0.0
SK,1994,55-64,Male,0.0
SK,1994,65+,Female,0.0
SK,1994,65+,Male,0.0
SK,1995,0-14,Female,5.0
SK,1995,0-14,Male,4.0
SK,1995,15-24,Female,16.0
SK,1995,15-24,Male,18.0
SK,1995,25-34,Female,17.0
SK,1995,25-34,Male,44.0
SK,1995,35-44,Female,22.0
SK,1995,35-44,Male,123.0
SK,1995,45-54,Female,24.0
SK,1995,45-54,Male,108.0
SK,1995,55-64,Female,33.0
SK,1995,55-64,Male,63.0
SK,1995,65+,Female,159.0
SK,1995,65+,Male,152.0
SK,1996,0-14,Female,4.0
SK,1996,0-14,Male,2.0
SK,1996,15-24,Female,23.0
SK,1996,15-24,Male,16.0
SK,1996,25-34,Female,28.0
SK,1996,25-34,Male,42.0
SK,1996,35-44,Female,24.0
SK,1996,35-44,Male,64.0
SK,1996,45-54,Female,17.0
SK,1996,45-54,Male,105.0
SK,1996,55-64,Female,17.0
SK,1996,55-64,Male,61.0
SK,1996,65+,Female,203.0
SK,1996,65+,Male,134.0
SK,1997,0-14,Female,0.0
SK,1997,0-14,Male,1.0
SK,1997,15-24,Female,10.0
SK,1997,15-24,Male,2.0
SK,1997,25-34,Female,11.0
SK,1997,25-34,Male,24.0
SK,1997,35-44,Female,10.0
SK,1997,35-44,Male,54.0
SK,1997,45-54,Female,3.0
SK,1997,45-54,Male,38.0
SK,1997,55-64,Female,9.0
SK,1997,55-64,Male,31.0
SK,1997,65+,Female,50.0
SK,1997,65+,Male,40.0
SK,1998,0-14,Female,0.0
SK,1998,0-14,Male,0.0
SK,1998,15-24,Female,5.0
SK,1998,15-24,Male,5.0
SK,1998,25-34,Female,3.0
SK,1998,25-34,Male,30.0
SK,1998,35-44,Female,16.0
SK,1998,35-44,Male,53.0
SK,1998,45-54,Female,6.0
SK,1998,45-54,Male,50.0
SK,1998,55-64,Female,5.0
SK,1998,55-64,Male,37.0
SK,1998,65+,Female,58.0
SK,1998,65+,Male,35.0
SK,1999,0-14,Female,0.0
SK,1999,0-14,Male,1.0
SK,1999,15-24,Female,8.0
SK,1999,15-24,Male,2.0
SK,1999,25-34,Female,10.0
SK,1999,25-34,Male,19.0
SK,1999,35-44,Female,7.0
SK,1999,35-44,Male,42.0
SK,1999,45-54,Female,7.0
SK,1999,45-54,Male,51.0
SK,1999,55-64,Female,8.0
SK,1999,55-64,Male,19.0
SK,1999,65+,Female,43.0
SK,1999,65+,Male,29.0
SK,2000,0-14,Female,0.0
SK,2000,0-14,Male,2.0
SK,2000,15-24,Female,5.0
SK,2000,15-24,Male,6.0
SK,2000,25-34,Female,9.0
SK,2000,25-34,Male,15.0
SK,2000,35-44,Female,7.0
SK,2000,35-44,Male,31.0
SK,2000,45-54,Female,5.0
SK,2000,45-54,Male,50.0
SK,2000,55-64,Female,4.0
SK,2000,55-64,Male,16.0
SK,2000,65+,Female,54.0
SK,2000,65+,Male,32.0
SK,2001,0-14,Female,1.0
SK,2001,0-14,Male,0.0
SK,2001,15-24,Female,4.0
SK,2001,15-24,Male,8.0
SK,2001,25-34,Female,9.0
SK,2001,25-34,Male,13.0
SK,2001,35-44,Female,12.0
SK,2001,35-44,Male,30.0
SK,2001,45-54,Female,8.0
SK,2001,45-54,Male,48.0
SK,2001,55-64,Female,4.0
SK,2001,55-64,Male,26.0
SK,2001,65+,Female,41.0
SK,2001,65+,Male,22.0
SK,2002,0-14,Female,0.0
SK,2002,0-14,Male,0.0
SK,2002,15-24,Female,6.0
SK,2002,15-24,Male,4.0
SK,2002,25-34,Female,9.0
SK,2002,25-34,Male,18.0
SK,2002,35-44,Female,7.0
SK,2002,35-44,Male,35.0
SK,2002,45-54,Female,3.0
SK,2002,45-54,Male,40.0
SK,2002,55-64,Female,5.0
SK,2002,55-64,Male,21.0
SK,2002,65+,Female,26.0
SK,2002,65+,Male,26.0
SK,2003,0-14,Female,1.0
SK,2003,0-14,Male,1.0
SK,2003,15-24,Female,8.0
SK,2003,15-24,Male,6.0
SK,2003,25-34,Female,9.0
SK,2003,25-34,Male,8.0
SK,2003,35-44,Female,10.0
SK,2003,35-44,Male,31.0
SK,2003,45-54,Female,3.0
SK,2003,45-54,Male,36.0
SK,2003,55-64,Female,4.0
SK,2003,55-64,Male,19.0
SK,2003,65+,Female,38.0
SK,2003,65+,Male,25.0
SK,2004,0-14,Female,1.0
SK,2004,0-14,Male,0.0
SK,2004,15-24,Female,1.0
SK,2004,15-24,Male,2.0
SK,2004,25-34,Female,2.0
SK,2004,25-34,Male,17.0
SK,2004,35-44,Female,3.0
SK,2004,35-44,Male,30.0
SK,2004,45-54,Female,6.0
SK,2004,45-54,Male,30.0
SK,2004,55-64,Female,4.0
SK,2004,55-64,Male,12.0
SK,2004,65+,Female,26.0
SK,2004,65+,Male,21.0
SK,2005,0-14,Female,0.0
SK,2005,0-14,Male,0.0
SK,2005,15-24,Female,1.0
SK,2005,15-24,Male,3.0
SK,2005,25-34,Female,8.0
SK,2005,25-34,Male,13.0
SK,2005,35-44,Female,9.0
SK,2005,35-44,Male,16.0
SK,2005,45-54,Female,5.0
SK,2005,45-54,Male,25.0
SK,2005,55-64,Female,6.0
SK,2005,55-64,Male,25.0
SK,2005,65+,Female,27.0
SK,2005,65+,Male,20.0
SK,2006,0-14,Female,0.0
SK,2006,0-14,Male,4.0
SK,2006,15-24,Female,6.0
SK,2006,15-24,Male,8.0
SK,2006,25-34,Female,6.0
SK,2006,25-34,Male,11.0
SK,2006,35-44,Female,7.0
SK,2006,35-44,Male,18.0
SK,2006,45-54,Female,4.0
SK,2006,45-54,Male,27.0
SK,2006,55-64,Female,3.0
SK,2006,55-64,Male,29.0
SK,2006,65+,Female,20.0
SK,2006,65+,Male,17.0
SK,2007,0-14,Female,1.0
SK,2007,0-14,Male,0.0
SK,2007,15-24,Female,5.0
SK,2007,15-24,Male,8.0
SK,2007,25-34,Female,3.0
SK,2007,25-34,Male,10.0
SK,2007,35-44,Female,5.0
SK,2007,35-44,Male,18.0
SK,2007,45-54,Female,6.0
SK,2007,45-54,Male,51.0
SK,2007,55-64,Female,3.0
SK,2007,55-64,Male,15.0
SK,2007,65+,Female,28.0
SK,2007,65+,Male,23.0
SK,2008,0-14,Female,1.0
SK,2008,0-14,Male,0.0
SK,2008,15-24,Female,2.0
SK,2008,15-24,Male,2.0
SK,2008,25-34,Female,4.0
SK,2008,25-34,Male,7.0
SK,2008,35-44,Female,4.0
SK,2008,35-44,Male,16.0
SK,2008,45-54,Female,5.0
SK,2008,45-54,Male,46.0
SK,2008,55-64,Female,1.0
SK,2008,55-64,Male,10.0
SK,2008,65+,Female,17.0
SK,2008,65+,Male,11.0
SL,1980,0-14,Female,0.0
SL,1980,0-14,Male,0.0
SL,1980,15-24,Female,0.0
SL,1980,15-24,Male,0.0
SL,1980,25-34,Female,0.0
SL,1980,25-34,Male,0.0
SL,1980,35-44,Female,0.0
SL,1980,35-44,Male,0.0
SL,1980,45-54,Female,0.0
SL,1980,45-54,Male,0.0
SL,1980,55-64,Female,0.0
SL,1980,55-64,Male,0.0
SL,1980,65+,Female,0.0
SL,1980,65+,Male,0.0
SL,1981,0-14,Female,0.0
SL,1981,0-14,Male,0.0
SL,1981,15-24,Female,0.0
SL,1981,15-24,Male,0.0
SL,1981,25-34,Female,0.0
SL,1981,25-34,Male,0.0
SL,1981,35-44,Female,0.0
SL,1981,35-44,Male,0.0
SL,1981,45-54,Female,0.0
SL,1981,45-54,Male,0.0
SL,1981,55-64,Female,0.0
SL,1981,55-64,Male,0.0
SL,1981,65+,Female,0.0
SL,1981,65+,Male,0.0
SL,1982,0-14,Female,0.0
SL,1982,0-14,Male,0.0
SL,1982,15-24,Female,0.0
SL,1982,15-24,Male,0.0
SL,1982,25-34,Female,0.0
SL,1982,25-34,Male,0.0
SL,1982,35-44,Female,0.0
SL,1982,35-44,Male,0.0
SL,1982,45-54,Female,0.0
SL,1982,45-54,Male,0.0
SL,1982,55-64,Female,0.0
SL,1982,55-64,Male,0.0
SL,1982,65+,Female,0.0
SL,1982,65+,Male,0.0
SL,1983,0-14,Female,0.0
SL,1983,0-14,Male,0.0
SL,1983,15-24,Female,0.0
SL,1983,15-24,Male,0.0
SL,1983,25-34,Female,0.0
SL,1983,25-34,Male,0.0
SL,1983,35-44,Female,0.0
SL,1983,35-44,Male,0.0
SL,1983,45-54,Female,0.0
SL,1983,45-54,Male,0.0
SL,1983,55-64,Female,0.0
SL,1983,55-64,Male,0.0
SL,1983,65+,Female,0.0
SL,1983,65+,Male,0.0
SL,1984,0-14,Female,0.0
SL,1984,0-14,Male,0.0
SL,1984,15-24,Female,0.0
SL,1984,15-24,Male,0.0
SL,1984,25-34,Female,0.0
SL,1984,25-34,Male,0.0
SL,1984,35-44,Female,0.0
SL,1984,35-44,Male,0.0
SL,1984,45-54,Female,0.0
SL,1984,45-54,Male,0.0
SL,1984,55-64,Female,0.0
SL,1984,55-64,Male,0.0
SL,1984,65+,Female,0.0
SL,1984,65+,Male,0.0
SL,1985,0-14,Female,0.0
SL,1985,0-14,Male,0.0
SL,1985,15-24,Female,0.0
SL,1985,15-24,Male,0.0
SL,1985,25-34,Female,0.0
SL,1985,25-34,Male,0.0
SL,1985,35-44,Female,0.0
SL,1985,35-44,Male,0.0
SL,1985,45-54,Female,0.0
SL,1985,45-54,Male,0.0
SL,1985,55-64,Female,0.0
SL,1985,55-64,Male,0.0
SL,1985,65+,Female,0.0
SL,1985,65+,Male,0.0
SL,1986,0-14,Female,0.0
SL,1986,0-14,Male,0.0
SL,1986,15-24,Female,0.0
SL,1986,15-24,Male,0.0
SL,1986,25-34,Female,0.0
SL,1986,25-34,Male,0.0
SL,1986,35-44,Female,0.0
SL,1986,35-44,Male,0.0
SL,1986,45-54,Female,0.0
SL,1986,45-54,Male,0.0
SL,1986,55-64,Female,0.0
SL,1986,55-64,Male,0.0
SL,1986,65+,Female,0.0
SL,1986,65+,Male,0.0
SL,1987,0-14,Female,0.0
SL,1987,0-14,Male,0.0
SL,1987,15-24,Female,0.0
SL,1987,15-24,Male,0.0
SL,1987,25-34,Female,0.0
SL,1987,25-34,Male,0.0
SL,1987,35-44,Female,0.0
SL,1987,35-44,Male,0.0
SL,1987,45-54,Female,0.0
SL,1987,45-54,Male,0.0
SL,1987,55-64,Female,0.0
SL,1987,55-64,Male,0.0
SL,1987,65+,Female,0.0
SL,1987,65+,Male,0.0
SL,1988,0-14,Female,0.0
SL,1988,0-14,Male,0.0
SL,1988,15-24,Female,0.0
SL,1988,15-24,Male,0.0
SL,1988,25-34,Female,0.0
SL,1988,25-34,Male,0.0
SL,1988,35-44,Female,0.0
SL,1988,35-44,Male,0.0
SL,1988,45-54,Female,0.0
SL,1988,45-54,Male,0.0
SL,1988,55-64,Female,0.0
SL,1988,55-64,Male,0.0
SL,1988,65+,Female,0.0
SL,1988,65+,Male,0.0
SL,1990,0-14,Female,0.0
SL,1990,0-14,Male,0.0
SL,1990,15-24,Female,0.0
SL,1990,15-24,Male,0.0
SL,1990,25-34,Female,0.0
SL,1990,25-34,Male,0.0
SL,1990,35-44,Female,0.0
SL,1990,35-44,Male,0.0
SL,1990,45-54,Female,0.0
SL,1990,45-54,Male,0.0
SL,1990,55-64,Female,0.0
SL,1990,55-64,Male,0.0
SL,1990,65+,Female,0.0
SL,1990,65+,Male,0.0
SL,1991,0-14,Female,0.0
SL,1991,0-14,Male,0.0
SL,1991,15-24,Female,0.0
SL,1991,15-24,Male,0.0
SL,1991,25-34,Female,0.0
SL,1991,25-34,Male,0.0
SL,1991,35-44,Female,0.0
SL,1991,35-44,Male,0.0
SL,1991,45-54,Female,0.0
SL,1991,45-54,Male,0.0
SL,1991,55-64,Female,0.0
SL,1991,55-64,Male,0.0
SL,1991,65+,Female,0.0
SL,1991,65+,Male,0.0
SL,1992,0-14,Female,0.0
SL,1992,0-14,Male,0.0
SL,1992,15-24,Female,0.0
SL,1992,15-24,Male,0.0
SL,1992,25-34,Female,0.0
SL,1992,25-34,Male,0.0
SL,1992,35-44,Female,0.0
SL,1992,35-44,Male,0.0
SL,1992,45-54,Female,0.0
SL,1992,45-54,Male,0.0
SL,1992,55-64,Female,0.0
SL,1992,55-64,Male,0.0
SL,1992,65+,Female,0.0
SL,1992,65+,Male,0.0
SL,1993,0-14,Female,0.0
SL,1993,0-14,Male,0.0
SL,1993,15-24,Female,0.0
SL,1993,15-24,Male,0.0
SL,1993,25-34,Female,0.0
SL,1993,25-34,Male,0.0
SL,1993,35-44,Female,0.0
SL,1993,35-44,Male,0.0
SL,1993,45-54,Female,0.0
SL,1993,45-54,Male,0.0
SL,1993,55-64,Female,0.0
SL,1993,55-64,Male,0.0
SL,1993,65+,Female,0.0
SL,1993,65+,Male,0.0
SL,1994,0-14,Female,0.0
SL,1994,0-14,Male,0.0
SL,1994,15-24,Female,0.0
SL,1994,15-24,Male,0.0
SL,1994,25-34,Female,0.0
SL,1994,25-34,Male,0.0
SL,1994,35-44,Female,0.0
SL,1994,35-44,Male,0.0
SL,1994,45-54,Female,0.0
SL,1994,45-54,Male,0.0
SL,1994,55-64,Female,0.0
SL,1994,55-64,Male,0.0
SL,1994,65+,Female,0.0
SL,1994,65+,Male,0.0
SL,1995,0-14,Female,18.0
SL,1995,0-14,Male,10.0
SL,1995,15-24,Female,165.0
SL,1995,15-24,Male,184.0
SL,1995,25-34,Female,193.0
SL,1995,25-34,Male,305.0
SL,1995,35-44,Female,110.0
SL,1995,35-44,Male,201.0
SL,1995,45-54,Female,65.0
SL,1995,45-54,Male,99.0
SL,1995,55-64,Female,24.0
SL,1995,55-64,Male,47.0
SL,1995,65+,Female,11.0
SL,1995,65+,Male,22.0
SL,1996,0-14,Female,35.0
SL,1996,0-14,Male,23.0
SL,1996,15-24,Female,201.0
SL,1996,15-24,Male,249.0
SL,1996,25-34,Female,278.0
SL,1996,25-34,Male,450.0
SL,1996,35-44,Female,218.0
SL,1996,35-44,Male,310.0
SL,1996,45-54,Female,89.0
SL,1996,45-54,Male,180.0
SL,1996,55-64,Female,49.0
SL,1996,55-64,Male,79.0
SL,1996,65+,Female,22.0
SL,1996,65+,Male,51.0
SL,1997,0-14,Female,21.0
SL,1997,0-14,Male,14.0
SL,1997,15-24,Female,207.0
SL,1997,15-24,Male,230.0
SL,1997,25-34,Female,328.0
SL,1997,25-34,Male,470.0
SL,1997,35-44,Female,228.0
SL,1997,35-44,Male,359.0
SL,1997,45-54,Female,67.0
SL,1997,45-54,Male,182.0
SL,1997,55-64,Female,39.0
SL,1997,55-64,Male,89.0
SL,1997,65+,Female,15.0
SL,1997,65+,Male,47.0
SL,1998,0-14,Female,36.0
SL,1998,0-14,Male,14.0
SL,1998,15-24,Female,235.0
SL,1998,15-24,Male,226.0
SL,1998,25-34,Female,294.0
SL,1998,25-34,Male,445.0
SL,1998,35-44,Female,217.0
SL,1998,35-44,Male,338.0
SL,1998,45-54,Female,86.0
SL,1998,45-54,Male,191.0
SL,1998,55-64,Female,43.0
SL,1998,55-64,Male,78.0
SL,1998,65+,Female,17.0
SL,1998,65+,Male,42.0
SL,1999,0-14,Female,0.0
SL,1999,0-14,Male,0.0
SL,1999,15-24,Female,0.0
SL,1999,15-24,Male,0.0
SL,1999,25-34,Female,0.0
SL,1999,25-34,Male,0.0
SL,1999,35-44,Female,0.0
SL,1999,35-44,Male,0.0
SL,1999,45-54,Female,0.0
SL,1999,45-54,Male,0.0
SL,1999,55-64,Female,0.0
SL,1999,55-64,Male,0.0
SL,1999,65+,Female,0.0
SL,1999,65+,Male,0.0
SL,2000,0-14,Female,27.0
SL,2000,0-14,Male,18.0
SL,2000,15-24,Female,249.0
SL,2000,15-24,Male,287.0
SL,2000,25-34,Female,298.0
SL,2000,25-34,Male,486.0
SL,2000,35-44,Female,225.0
SL,2000,35-44,Male,361.0
SL,2000,45-54,Female,92.0
SL,2000,45-54,Male,190.0
SL,2000,55-64,Female,49.0
SL,2000,55-64,Male,113.0
SL,2000,65+,Female,30.0
SL,2000,65+,Male,47.0
SL,2001,0-14,Female,36.0
SL,2001,0-14,Male,19.0
SL,2001,15-24,Female,279.0
SL,2001,15-24,Male,268.0
SL,2001,25-34,Female,292.0
SL,2001,25-34,Male,546.0
SL,2001,35-44,Female,234.0
SL,2001,35-44,Male,406.0
SL,2001,45-54,Female,120.0
SL,2001,45-54,Male,230.0
SL,2001,55-64,Female,61.0
SL,2001,55-64,Male,123.0
SL,2001,65+,Female,27.0
SL,2001,65+,Male,51.0
SL,2002,0-14,Female,31.0
SL,2002,0-14,Male,23.0
SL,2002,15-24,Female,300.0
SL,2002,15-24,Male,317.0
SL,2002,25-34,Female,382.0
SL,2002,25-34,Male,561.0
SL,2002,35-44,Female,284.0
SL,2002,35-44,Male,427.0
SL,2002,45-54,Female,133.0
SL,2002,45-54,Male,246.0
SL,2002,55-64,Female,48.0
SL,2002,55-64,Male,102.0
SL,2002,65+,Female,26.0
SL,2002,65+,Male,58.0
SL,2003,0-14,Female,26.0
SL,2003,0-14,Male,19.0
SL,2003,15-24,Female,308.0
SL,2003,15-24,Male,351.0
SL,2003,25-34,Female,394.0
SL,2003,25-34,Male,564.0
SL,2003,35-44,Female,249.0
SL,2003,35-44,Male,481.0
SL,2003,45-54,Female,122.0
SL,2003,45-54,Male,264.0
SL,2003,55-64,Female,77.0
SL,2003,55-64,Male,149.0
SL,2003,65+,Female,32.0
SL,2003,65+,Male,77.0
SL,2004,0-14,Female,40.0
SL,2004,0-14,Male,19.0
SL,2004,15-24,Female,304.0
SL,2004,15-24,Male,417.0
SL,2004,25-34,Female,440.0
SL,2004,25-34,Male,659.0
SL,2004,35-44,Female,319.0
SL,2004,35-44,Male,581.0
SL,2004,45-54,Female,170.0
SL,2004,45-54,Male,364.0
SL,2004,55-64,Female,89.0
SL,2004,55-64,Male,153.0
SL,2004,65+,Female,50.0
SL,2004,65+,Male,130.0
SL,2005,0-14,Female,54.0
SL,2005,0-14,Male,45.0
SL,2005,15-24,Female,393.0
SL,2005,15-24,Male,490.0
SL,2005,25-34,Female,518.0
SL,2005,25-34,Male,792.0
SL,2005,35-44,Female,312.0
SL,2005,35-44,Male,651.0
SL,2005,45-54,Female,207.0
SL,2005,45-54,Male,397.0
SL,2005,55-64,Female,114.0
SL,2005,55-64,Male,226.0
SL,2005,65+,Female,47.0
SL,2005,65+,Male,124.0
SL,2006,0-14,Female,68.0
SL,2006,0-14,Male,43.0
SL,2006,15-24,Female,375.0
SL,2006,15-24,Male,485.0
SL,2006,25-34,Female,536.0
SL,2006,25-34,Male,851.0
SL,2006,35-44,Female,357.0
SL,2006,35-44,Male,709.0
SL,2006,45-54,Female,207.0
SL,2006,45-54,Male,446.0
SL,2006,55-64,Female,111.0
SL,2006,55-64,Male,216.0
SL,2006,65+,Female,59.0
SL,2006,65+,Male,166.0
SL,2007,0-14,Female,74.0
SL,2007,0-14,Male,45.0
SL,2007,15-24,Female,398.0
SL,2007,15-24,Male,538.0
SL,2007,25-34,Female,568.0
SL,2007,25-34,Male,1032.0
SL,2007,35-44,Female,468.0
SL,2007,35-44,Male,797.0
SL,2007,45-54,Female,255.0
SL,2007,45-54,Male,520.0
SL,2007,55-64,Female,143.0
SL,2007,55-64,Male,258.0
SL,2007,65+,Female,79.0
SL,2007,65+,Male,172.0
SL,2008,0-14,Female,0.0
SL,2008,0-14,Male,0.0
SL,2008,15-24,Female,460.0
SL,2008,15-24,Male,625.0
SL,2008,25-34,Female,609.0
SL,2008,25-34,Male,1062.0
SL,2008,35-44,Female,501.0
SL,2008,35-44,Male,938.0
SL,2008,45-54,Female,269.0
SL,2008,45-54,Male,573.0
SL,2008,55-64,Female,153.0
SL,2008,55-64,Male,265.0
SL,2008,65+,Female,83.0
SL,2008,65+,Male,188.0
SM,1990,0-14,Female,0.0
SM,1990,0-14,Male,0.0
SM,1990,15-24,Female,0.0
SM,1990,15-24,Male,0.0
SM,1990,25-34,Female,0.0
SM,1990,25-34,Male,0.0
SM,1990,35-44,Female,0.0
SM,1990,35-44,Male,0.0
SM,1990,45-54,Female,0.0
SM,1990,45-54,Male,0.0
SM,1990,55-64,Female,0.0
SM,1990,55-64,Male,0.0
SM,1990,65+,Female,0.0
SM,1990,65+,Male,0.0
SM,1991,0-14,Female,0.0
SM,1991,0-14,Male,0.0
SM,1991,15-24,Female,0.0
SM,1991,15-24,Male,0.0
SM,1991,25-34,Female,0.0
SM,1991,25-34,Male,0.0
SM,1991,35-44,Female,0.0
SM,1991,35-44,Male,0.0
SM,1991,45-54,Female,0.0
SM,1991,45-54,Male,0.0
SM,1991,55-64,Female,0.0
SM,1991,55-64,Male,0.0
SM,1991,65+,Female,0.0
SM,1991,65+,Male,0.0
SM,1993,0-14,Female,0.0
SM,1993,0-14,Male,0.0
SM,1993,15-24,Female,0.0
SM,1993,15-24,Male,0.0
SM,1993,25-34,Female,0.0
SM,1993,25-34,Male,0.0
SM,1993,35-44,Female,0.0
SM,1993,35-44,Male,0.0
SM,1993,45-54,Female,0.0
SM,1993,45-54,Male,0.0
SM,1993,55-64,Female,0.0
SM,1993,55-64,Male,0.0
SM,1993,65+,Female,0.0
SM,1993,65+,Male,0.0
SM,1994,0-14,Female,0.0
SM,1994,0-14,Male,0.0
SM,1994,15-24,Female,0.0
SM,1994,15-24,Male,0.0
SM,1994,25-34,Female,0.0
SM,1994,25-34,Male,0.0
SM,1994,35-44,Female,0.0
SM,1994,35-44,Male,0.0
SM,1994,45-54,Female,0.0
SM,1994,45-54,Male,0.0
SM,1994,55-64,Female,0.0
SM,1994,55-64,Male,0.0
SM,1994,65+,Female,0.0
SM,1994,65+,Male,0.0
SM,1995,0-14,Female,0.0
SM,1995,0-14,Male,0.0
SM,1995,15-24,Female,0.0
SM,1995,15-24,Male,0.0
SM,1995,25-34,Female,0.0
SM,1995,25-34,Male,0.0
SM,1995,35-44,Female,0.0
SM,1995,35-44,Male,0.0
SM,1995,45-54,Female,0.0
SM,1995,45-54,Male,0.0
SM,1995,55-64,Female,0.0
SM,1995,55-64,Male,0.0
SM,1995,65+,Female,0.0
SM,1995,65+,Male,0.0
SM,1996,0-14,Female,0.0
SM,1996,0-14,Male,0.0
SM,1996,15-24,Female,0.0
SM,1996,15-24,Male,0.0
SM,1996,25-34,Female,0.0
SM,1996,25-34,Male,0.0
SM,1996,35-44,Female,0.0
SM,1996,35-44,Male,0.0
SM,1996,45-54,Female,0.0
SM,1996,45-54,Male,0.0
SM,1996,55-64,Female,0.0
SM,1996,55-64,Male,0.0
SM,1996,65+,Female,0.0
SM,1996,65+,Male,0.0
SM,1997,0-14,Female,0.0
SM,1997,0-14,Male,0.0
SM,1997,15-24,Female,0.0
SM,1997,15-24,Male,0.0
SM,1997,25-34,Female,1.0
SM,1997,25-34,Male,0.0
SM,1997,35-44,Female,0.0
SM,1997,35-44,Male,0.0
SM,1997,45-54,Female,0.0
SM,1997,45-54,Male,0.0
SM,1997,55-64,Female,0.0
SM,1997,55-64,Male,0.0
SM,1997,65+,Female,0.0
SM,1997,65+,Male,0.0
SM,1998,0-14,Female,0.0
SM,1998,0-14,Male,0.0
SM,1998,15-24,Female,0.0
SM,1998,15-24,Male,0.0
SM,1998,25-34,Female,0.0
SM,1998,25-34,Male,0.0
SM,1998,35-44,Female,0.0
SM,1998,35-44,Male,0.0
SM,1998,45-54,Female,0.0
SM,1998,45-54,Male,0.0
SM,1998,55-64,Female,0.0
SM,1998,55-64,Male,0.0
SM,1998,65+,Female,0.0
SM,1998,65+,Male,0.0
SM,1999,0-14,Female,0.0
SM,1999,0-14,Male,0.0
